username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Coachrockramos;2017-09-01 15:09;0;0;"Information about Tropical Depression Harvey in Google Search https:// g.co/kgs/Eyxqbc";;;;"903711397921599489";https://twitter.com/Coachrockramos/status/903711397921599489
AHS_Distance;2017-09-01 15:02;1;8;"When your rest day just happens to coincide with the arrival of tropical depression Harvey . pic.twitter.com/Szxwd4wuix";;;;"903709688063287296";https://twitter.com/AHS_Distance/status/903709688063287296
VWNControlDesk;2017-09-01 15:01;0;0;"LATEST CONFIRMED DETAILS Tropical Depression Harvey The latest death toll from Tropical Storm Harvey , in all areas, has risen to 44 pic.twitter.com/POtsOGIJR1";;;;"903709538771185665";https://twitter.com/VWNControlDesk/status/903709538771185665
artiofab;2017-09-01 15:00;0;1;"Tropical depression Harvey somehow brought this ship here pic.twitter.com/kQ6wLeUvi6";;;;"903709080954470404";https://twitter.com/artiofab/status/903709080954470404
OnWeather1;2017-09-01 14:33;0;0;"Nashville, TN Tropical Depression Harvey Flooding Closes I40 - 8/31/2017 http:// aqz.es/FkPem pic.twitter.com/Us6BUQQwCn";;;;"903702255441854464";https://twitter.com/OnWeather1/status/903702255441854464
GaleJonesCarson;2017-09-01 14:26;0;0;"MLGW @MLGW MLGW President Jerry Collins updates on the restoration efforts from Tropical Depression Harvey ... http:// fb.me/6ALNv1PHS";;@MLGW;;"903700722218401794";https://twitter.com/GaleJonesCarson/status/903700722218401794
LegendAcres;2017-09-01 13:47;0;0;"Cece Recall in the Barn ( Tropical Depression Harvey ) http:// fb.me/6ColH27IC";;;;"903690757499797504";https://twitter.com/LegendAcres/status/903690757499797504
EarthlyMails;2017-09-01 13:46;0;0;"Tropical Depression Harvey brings steady rain to area http:// earthlymails.com/tropical-depre ssion-harvey-brings-steady-rain-to-area/ …";;;;"903690480608784384";https://twitter.com/EarthlyMails/status/903690480608784384
rj94_rod;2017-09-01 13:28;0;0;"National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues http:// townhall.com/news/us/2017/0 8/30/national-hurricane-center-downgrades-harvey-to-a-tropical-depression-but-says-catastrophic-flooding-continues-n2375391 …";;;;"903686063675322368";https://twitter.com/rj94_rod/status/903686063675322368
PamSmithDTN;2017-09-01 13:20;0;0;"Tropical Depression Harvey Drenches Delta Farmers with Harvest Underway https://www. dtnpf.com/agriculture/we b/ag/news/article/2017/09/01/tropical-depression-harvey-drenches?referrer=twitter#.WamlB1qELNk.twitter …";;;#;"903684111642046464";https://twitter.com/PamSmithDTN/status/903684111642046464
Purples_Soccer;2017-09-01 11:58;13;10;"The Purple's Classic is cancelled due to heavy rains from Tropical Depression Harvey . Statement from Coach Gural regarding the cancellation: pic.twitter.com/4FRQ31WPPe";;;;"903663318220640261";https://twitter.com/Purples_Soccer/status/903663318220640261
PRnewsBusiness;2017-09-01 11:45;0;0;"The Latest: Corpus Christi Ship Channel reopens - HOUSTON (AP) — The Latest on Tropical Depression Harvey (all ... http:// ow.ly/dS7e50dNaup";;;;"903660216520204290";https://twitter.com/PRnewsBusiness/status/903660216520204290
ky_tsunami;2017-09-01 11:41;0;1;"Tropical depression #Harvey has arrived in #Louavul ! Boo!";;;#Harvey #Louavul;"903659112545837057";https://twitter.com/ky_tsunami/status/903659112545837057
jucoweekly;2017-09-01 11:38;0;0;"Tropical Depression Harvey Suspends Football Season-Opener vs Hinds http://www. jucoweekly.org/sports/fball/2 017-18/releases/20170901iepozb … via @nwcc_rangers . @cspire headline";;@nwcc_rangers @cspire;;"903658364269453312";https://twitter.com/jucoweekly/status/903658364269453312
morphiestt;2017-09-01 11:37;0;2;"Tropical Depression Harvey ? Sounds like some guy having regrets during his honeymoon in the Bahamas";;;;"903658010458726400";https://twitter.com/morphiestt/status/903658010458726400
APSouthRegion;2017-09-01 11:15;1;2;"Tropical Depression #Harvey wrecks homes and topples trees in rural Alabama, brings floods to Tennessee. http:// apne.ws/CwiFyj1";;;#Harvey;"903652650197147649";https://twitter.com/APSouthRegion/status/903652650197147649
Lew_Jetton;2017-09-01 11:15;2;2;"Harvey moving out! We're moving in! — What's left of Tropical Depression Harvey continues... http:// eepurl.com/c1RQxf pic.twitter.com/UN8h7f4LiF";;;;"903652643293286400";https://twitter.com/Lew_Jetton/status/903652643293286400
thedailyherald;2017-09-01 11:15;1;1;"Tropical Depression Harvey passes with little damage, Maury County Fair will continue despite wind advisory https:// buff.ly/2vQtGUa pic.twitter.com/jJNq9w5uNH";;;;"903652530315460608";https://twitter.com/thedailyherald/status/903652530315460608
NWSMemphis;2017-09-01 11:14;15;6;"Tropical Depression #Harvey dropped a large swath of 6" rainfall yesterday. Henderson, TN was the hot spot w 10+ inches #arwx #mswx #tnwx pic.twitter.com/wzP70eCbFM";;;#Harvey #arwx #mswx #tnwx;"903652188492267521";https://twitter.com/NWSMemphis/status/903652188492267521
MikeChristenCDH;2017-09-01 11:11;0;0;"Tropical Depression Harvey passes with little damage, Maury County Fair will continue despite wind advisory. https:// buff.ly/2eM6C3f pic.twitter.com/YHG8M3x2ER";;;;"903651624010354688";https://twitter.com/MikeChristenCDH/status/903651624010354688
SharonSBrown;2017-09-01 11:04;0;0;"Tropical Depression Harvey Leaves Thousands Without Power, Full Restoration Expected by Sunday http:// fb.me/93Nu0pPzB";;;;"903649674447507458";https://twitter.com/SharonSBrown/status/903649674447507458
WandaMiller5102;2017-09-01 11:01;0;0;"And another tropical depression forming where Harvey formed, at this moment.";;;;"903649131339636738";https://twitter.com/WandaMiller5102/status/903649131339636738
S3Cgolf;2017-09-01 10:59;0;6;"Tropical depression Harvey prep. pic.twitter.com/fo8DNrGxFY";;;;"903648634008371200";https://twitter.com/S3Cgolf/status/903648634008371200
LegendAcres;2017-09-01 10:54;0;0;"Tropical Depression Harvey has not slowed down lessons or appointments at Legend Acres! http:// fb.me/7UaZD5c57";;;;"903647253486862336";https://twitter.com/LegendAcres/status/903647253486862336
AustinEvansWX;2017-09-01 10:53;0;1;"This is still Harvey . Just Tropical Depression Harvey . The people complaining haven't been paying attention. We knew this was coming.";;;;"903647007486726146";https://twitter.com/AustinEvansWX/status/903647007486726146
Java_Nick;2017-09-01 10:46;0;0;"@NashSevereWx : Is Harvey still a [extra?] tropical depression or [extra?]tropical wave, or is it "just a storm" now? Still considered named?";;@NashSevereWx;;"903645180410163201";https://twitter.com/Java_Nick/status/903645180410163201
pinkisright;2017-09-01 10:45;0;0;"NHC says Harvey weakens to post-tropical cyclone - (Reuters) - Tropical depression Harvey has weakened into a p... http:// ow.ly/Bpt750dN6HW";;;;"903645115520081920";https://twitter.com/pinkisright/status/903645115520081920
SwindenGroup;2017-09-01 10:45;0;0;"Tropical Cyclones - Atlantic / Eastern Pacific basins: Eastern U.S. - Post Tropical Depression Harvey – Day... http:// fb.me/CLCAQy04";;;;"903645043470323712";https://twitter.com/SwindenGroup/status/903645043470323712
NWCC_Rangers;2017-09-01 10:38;4;7;"Tropical Depression Harvey Suspends Football Season-Opener vs Hinds. Full story: http:// bit.ly/2eLDY2m pic.twitter.com/k3aPZq2wtF";;;;"903643170755543045";https://twitter.com/NWCC_Rangers/status/903643170755543045
TLNLouisville;2017-09-01 10:33;0;0;"Tropical Depression Harvey brings steady rain to area http:// dlvr.it/Pk7hq6";;;;"903641918260690944";https://twitter.com/TLNLouisville/status/903641918260690944
WLKY;2017-09-01 10:12;1;1;"Tropical Depression Harvey brings steady rain to area http:// dlvr.it/Pk7hq6 pic.twitter.com/AjlH6vM33N";;;;"903636655457705984";https://twitter.com/WLKY/status/903636655457705984
Local24Annette;2017-09-01 10:10;1;1;"MLGW Current Outages - roughly 14,000 people still without power after Tropical Depression Harvey . @LocalMemphis pic.twitter.com/2eNzVozJLI";;@LocalMemphis;;"903636301454479360";https://twitter.com/Local24Annette/status/903636301454479360
GuaripeteSol;2017-09-01 10:09;0;0;"As Hurricane Harvey downgrades yet again to a tropical depression , its effects are still in full force, leaving... http:// fb.me/3DhwIITTs";;;;"903635997375602688";https://twitter.com/GuaripeteSol/status/903635997375602688
rockuntildawn;2017-09-01 09:58;0;0;"Indiana, Ohio and West Virginia are now getting rain from tropical depression Harvey https:// radar.weather.gov/Conus/index_li te_loop.php … … https:// radar.weather.gov/Conus/index_li te_loop.php …";;;;"903633124751499264";https://twitter.com/rockuntildawn/status/903633124751499264
island_rambler;2017-09-01 09:57;0;2;"Harvey is over Tennessee! & still at tropical depression strength! Seriously, It's like the Jovian red spot, it just won't go away!!";;;;"903633013073993728";https://twitter.com/island_rambler/status/903633013073993728
Accu_Jesse;2017-09-01 09:55;2;1;"Tropical Depression Harvey will bring severe weather to a Carolinas, esp. Charlotte / central Piedmont area. pic.twitter.com/QgZnjPhX4u";;;;"903632385090179075";https://twitter.com/Accu_Jesse/status/903632385090179075
JessFuhrmaneck;2017-09-01 09:52;0;2;"The aftermath this morning from Tropical Depression Harvey . We are doin good here in Nash. Still praying for Houston. pic.twitter.com/Yx1gfpzhr1";;;;"903631683152424961";https://twitter.com/JessFuhrmaneck/status/903631683152424961
dohbee;2017-09-01 09:22;0;0;"So yeah, remember all those previous times that Nashville had to deal with a Tropical Depression ? #Harvey isn't gone yet folks.";;;#Harvey;"903624086496174081";https://twitter.com/dohbee/status/903624086496174081
deesbarbara;2017-09-01 09:22;0;0;"Harvey weakens to tropical depression as death toll rises to 38 https://www. axios.com/harvey-weakens -to-tropical-depression-as-death-toll-rises-to-38-2479897590.html?utm_source=twitter&utm_medium=twsocialshare&utm_campaign=organic …";;;;"903624039066939392";https://twitter.com/deesbarbara/status/903624039066939392
happypainter57;2017-09-01 09:22;0;0;"Geoengineers hijack a small tropical depression in the Atlantic and transform it into Cat 4 super-rainmaking Harvey . http:// stateofthenation2012.com/?p=82533";;;;"903623990345912322";https://twitter.com/happypainter57/status/903623990345912322
UKOccHealthSafe;2017-09-01 08:52;1;1;"As Tropical Depression Harvey moves into the area, flash flooding is possible. NEVER drive into high water! Turn around, don't drown!";;;;"903616582890508288";https://twitter.com/UKOccHealthSafe/status/903616582890508288
MLGW;2017-09-01 08:43;9;6;"MLGW President Jerry Collins updates on the restoration efforts from Tropical Depression Harvey https://www. pscp.tv/w/bHgJ5DFQbUtx UGtuWVZRb1l8MWpNS2dQZFlPTmJHTFx5wgRM7SAbXobA3qSXA8XZC0veJ6Wt_dDEcsEK0eZG …";;;;"903614167529152512";https://twitter.com/MLGW/status/903614167529152512
wxexeter;2017-09-01 08:37;0;1;"Tropical Depression Harvey Moving out of Tenessee and moving into Kentucky and Ohio. Parts of Illinois and Missouri are affected as well. pic.twitter.com/r9N4J4LLml";;;;"903612790275014656";https://twitter.com/wxexeter/status/903612790275014656
NewGrapesMedia;2017-09-01 08:34;0;0;"Will We See Tropical Depression Harvey ? Here is Your Weekend Forecast. - http:// NewGrapes.com #LocalNews";;;#LocalNews;"903612085548003329";https://twitter.com/NewGrapesMedia/status/903612085548003329
fastnewsus;2017-09-01 08:30;0;0;"Harvey , now a tropical depression , heads toward Memphis. One week after monster... http:// usflash.org/?p=267706";;;;"903610986367787010";https://twitter.com/fastnewsus/status/903610986367787010
johnnyprofane1;2017-09-01 08:30;0;2;"So. Harvey hits #Bedford . Downgraded from a Tropical Depression to a Tropical Bad Mood. Category 4. Be nice to each other. Today";;;#Bedford;"903610972010676224";https://twitter.com/johnnyprofane1/status/903610972010676224
snt1157;2017-09-01 07:48;0;0;"Tropical Depression Harvey Arrives in the Tennessee Valley With Flood Threat From the Lower Mississippi Valley to the Ohio";;;;"903600382391312384";https://twitter.com/snt1157/status/903600382391312384
cticasso;2017-09-01 07:45;0;1;"Tropical Depression Harvey batters Texas https:// usat.ly/2xOl1mw via @usatoday";;@usatoday;;"903599770727362560";https://twitter.com/cticasso/status/903599770727362560
CivilDefWatch;2017-09-01 07:13;0;0;"NWSWPC: Heavy rain is still expected from Tropical Depression Harvey http:// go.usa.gov/cu4hx";;;;"903591566534639617";https://twitter.com/CivilDefWatch/status/903591566534639617
rockuntildawn;2017-09-01 07:10;0;0;"Tropical depression Harvey is now over the Ohio river valley. In Louisville no lightning or thunder just light rain. https:// radar.weather.gov/Conus/index_li te_loop.php …";;;;"903590787124011009";https://twitter.com/rockuntildawn/status/903590787124011009
zackshieldsFOX7;2017-09-01 07:08;0;0;"#Harvey is a Tropical Depression but still causing problems. It's the storm that keeps going and going and going. #FOX7Austin pic.twitter.com/puRpr9GCSO";;;#Harvey #FOX7Austin;"903590361616015361";https://twitter.com/zackshieldsFOX7/status/903590361616015361
NWSWPC;2017-09-01 07:05;4;1;"Heavy rain is still expected from Tropical Depression Harvey http:// go.usa.gov/cu4hx";;;;"903589560092905472";https://twitter.com/NWSWPC/status/903589560092905472
citizentvkenya;2017-09-01 07:00;3;7;"Harvey Downgraded to Tropical Depression , Still a Danger http:// ow.ly/HBjj30ePnVA pic.twitter.com/Sg8y4hFwfD";;;;"903588471234842624";https://twitter.com/citizentvkenya/status/903588471234842624
NC5_AmyWatson;2017-09-01 06:43;3;9;"It's Nashville, not Houston this time! Nothing like what Texas got but Tropical Depression Harvey is still... http:// fb.me/3TYKBzO1L";;;;"903584157976199168";https://twitter.com/NC5_AmyWatson/status/903584157976199168
US_NW_National;2017-09-01 06:31;0;0;"Harvey slogs inland, dumping heavy rains amid flood threat - MEMPHIS, Tenn. (AP) — Tropical Depression Harvey s... http:// ow.ly/i3kY50dMOTU";;;;"903580996217516032";https://twitter.com/US_NW_National/status/903580996217516032
NicoletteKSLA;2017-09-01 06:27;0;0;"We're still following the aftermath of Harvey this morning on @KSLA . The tropical depression has moved to TN.";;@KSLA;;"903580112821596160";https://twitter.com/NicoletteKSLA/status/903580112821596160
CommunityERT;2017-09-01 06:27;0;0;"Harvey is now a Tropical Depression , forecasts are now unavailable. Harvey is now over the Tennessee area and is moving to the NE.";;;;"903580080609341441";https://twitter.com/CommunityERT/status/903580080609341441
DeniHawkinsKBOI;2017-09-01 06:22;0;1;"Tropical Depression #Harvey will continue marching slowly NE today thru early Sunday. 1-3", w/up to 5-6" for western TN, KY & parts of Ohio pic.twitter.com/k1yTWxyc6U";;;#Harvey;"903578753539874817";https://twitter.com/DeniHawkinsKBOI/status/903578753539874817
BillKarins;2017-09-01 05:53;0;3;"This was made this morning by your gov't regarding Tropical Depression Harvey . pic.twitter.com/tgDEv6n1uI";;;;"903571481329889283";https://twitter.com/BillKarins/status/903571481329889283
TylerHallWx;2017-09-01 05:52;0;0;"Current radar of Tropical Depression Harvey as it continues to move northeast. Dropping lots of rain this morning in Kentucky. pic.twitter.com/Qn6N6Rnxr5";;;;"903571181915316224";https://twitter.com/TylerHallWx/status/903571181915316224
