"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"83","RT @NBCNightlyNews: JUST IN: NHC: #Harvey downgraded to a tropical depression, but heavy rainfall still to come as the system moves northea…",FALSE,0,NA,2017-09-03 16:46:55,FALSE,NA,"904385228550148101",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DVSilvestri",31,TRUE,FALSE,NA,NA
"84","change.” Even after it was downgraded to a tropical storm and finally a tropical depression, Harvey just hovered over the Houston area,",FALSE,0,NA,2017-09-03 16:32:20,FALSE,NA,"904381555430354944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","oregonvt",0,FALSE,FALSE,NA,NA
"85","RT @Circa: Harvey is now a tropical depression, but 'life-threatening' flooding continues

https://t.co/cLSfxAl4WH https://t.co/IAqveNkWZg",FALSE,0,NA,2017-09-03 15:54:03,FALSE,NA,"904371924209463296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DanaBoos3",5,TRUE,FALSE,NA,NA
"86","They're calling Harvey a Tropical Depression but I call LA that every day.",FALSE,21,NA,2017-09-03 15:45:01,FALSE,NA,"904369647658582016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RachelAButera",0,FALSE,FALSE,NA,NA
"87","Tropical Depression Harvey batters Texas https://t.co/eGlhOOiSIX via @USATODAY",FALSE,0,NA,2017-09-03 15:28:49,FALSE,NA,"904365572154118144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GaCowGirl1",0,FALSE,FALSE,NA,NA
"88","We are shaken by the recent tragedies caused by the destructive force of Hurricane(or Tropical Depression)... https://t.co/9cp59JwXvW",FALSE,0,NA,2017-09-03 14:32:22,FALSE,NA,"904351367208120320",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","PrairieSunLive",0,FALSE,FALSE,NA,NA
"89","HURRICANE HARVEY/AGRICULTURE Tropical Depression Harvey Drenches Delta Farmers with Harvest Underway https://t.co/XSMH1fIM5g",FALSE,0,NA,2017-09-03 14:25:29,FALSE,NA,"904349633027170306",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Indivisible337",0,FALSE,FALSE,NA,NA
"90","Tropical Depression Harvey batters Texas https://t.co/baYFUghFJv via @USATODAY",FALSE,0,NA,2017-09-03 13:18:55,FALSE,NA,"904332884068245505",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","Dayra_Beltre",0,FALSE,FALSE,NA,NA
"91","It took approximately 56 hours for Harvey to evolve from a tropical depression into a Category 4 hurricane just... https://t.co/Y9UuXjb6NM",FALSE,0,NA,2017-09-03 13:06:06,FALSE,NA,"904329655695446025",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","TweetBeingWoman",0,FALSE,FALSE,NA,NA
"92","Flooding persists as Harvey downgraded to tropical depression.

https://t.co/enu70JMPYS",FALSE,0,NA,2017-09-03 12:39:40,FALSE,NA,"904323005202829312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FreedomNetNews",0,FALSE,FALSE,NA,NA
"93","RT @WesWeather: Exactly 1 week ago #Harvey was a tropical depression in the Gulf. For the second time in it's life it is now a tropical dep…",FALSE,0,NA,2017-09-03 10:21:14,FALSE,NA,"904288164939939840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","shaneym",15,TRUE,FALSE,NA,NA
"94","Melania heads to floods in heels again https://t.co/41LJSMJTcE",FALSE,0,NA,2017-09-03 06:40:53,FALSE,NA,"904232712654929921",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AussieNewsViews",0,FALSE,FALSE,NA,NA
"95","Tropical Depression Harvey batters Texas https://t.co/JPrwgcAaGC",FALSE,0,NA,2017-09-03 02:29:53,FALSE,NA,"904169548001275905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DRandall",0,FALSE,FALSE,NA,NA
"96","@sara8smiles Yes, hurricane Harvey did get stronger. It was unreal! I live in northern MS and it was still a tropic… https://t.co/M8AfzZUudw",FALSE,1,"sara8smiles",2017-09-03 00:11:13,TRUE,"904131414878236677","904134652352389121","134804229","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","DarkSongofNight",0,FALSE,FALSE,NA,NA
"97","It took approximately 56 hours for Harvey to evolve from a tropical depression into a Category 4 hurricane just... https://t.co/ppguS9HHk7",FALSE,0,NA,2017-09-03 00:11:01,FALSE,NA,"904134600368066560",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Jaimarie13",0,FALSE,FALSE,NA,NA
"98","RT @GovMaryFallin: I'm asking Oklahomans to pray for victims of Tropical Depression Harvey and first responders offering assistance. https:…",FALSE,0,NA,2017-09-02 23:44:01,FALSE,NA,"904127806619009024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","USGovernors",3,TRUE,FALSE,NA,NA
"99","RT @MemphisFlyer: Tropical Depression Harvey Leaves Thousands Without Power, Full Restoration Expected by Sunday https://t.co/jYthBkOFTl ht…",FALSE,0,NA,2017-09-02 23:36:45,FALSE,NA,"904125979341312001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iCAK03",2,TRUE,FALSE,NA,NA
"100","RT @MemphisFlyer: Tropical Depression Harvey Leaves Thousands Without Power, Full Restoration Expected by Sunday https://t.co/jYthBkOFTl ht…",FALSE,0,NA,2017-09-02 23:36:27,FALSE,NA,"904125900240932865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bobby24__4",2,TRUE,FALSE,NA,NA
"101","Tropical Depression Harvey Leaves Thousands Without Power, Full Restoration Expected by Sunday… https://t.co/rZkNX5wjdI",FALSE,2,NA,2017-09-02 23:30:17,TRUE,NA,"904124348612694016",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","MemphisFlyer",2,FALSE,FALSE,NA,NA
"102","RT @NC5: ICYMI:
People weren't the only ones who suffered from the remnants of Tropical Depression Harvey in the midstate:
https://t.co/aSz…",FALSE,0,NA,2017-09-02 22:59:10,FALSE,NA,"904116518719549440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ReneeDahl5",2,TRUE,FALSE,NA,NA
"103","Tropical Depression Harvey: Donald and Melania Trump visit flood-ravaged Texas https://t.co/KSLdKrHCdN #news",FALSE,0,NA,2017-09-02 22:53:14,FALSE,NA,"904115027304644608",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Adelaide_Now",0,FALSE,FALSE,NA,NA
"104","Ya I love rain renmants of Hurricane how Tropical Storm now Tropical Depression Harvey is here! Much needed rain in NY and Atlantic Beaches.",FALSE,0,NA,2017-09-02 22:49:41,FALSE,NA,"904114132563230720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BestMother1211",0,FALSE,FALSE,NA,NA
"105","RT @NLL: The @RocKnighthawks are supporting those in need in Texas after Tropical Depression #Harvey. Make a donation here ➡️ https://t.co/…",FALSE,0,NA,2017-09-02 22:45:12,FALSE,NA,"904113005729910784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Craigryb",8,TRUE,FALSE,NA,NA
"106","RT @AP: BREAKING: National Hurricane Center downgrades Harvey to a tropical depression but says catastrophic flooding continues.",FALSE,0,NA,2017-09-02 22:40:39,FALSE,NA,"904111859141414912",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SiddonsDan",619,TRUE,FALSE,NA,NA
"107","Tropical Depression Harvey: Donald and Melania Trump visit flood-ravaged Texas - https://t.co/Q2obZQrI1R",FALSE,0,NA,2017-09-02 22:21:24,FALSE,NA,"904107016259559425",NA,"<a href=""http://www.TrumpTracker.news"" rel=""nofollow"">TrumpTrackerz2</a>","TrumpTrackerz",0,FALSE,FALSE,NA,NA
"108","RT @NLL: The @RocKnighthawks are supporting those in need in Texas after Tropical Depression #Harvey. Make a donation here ➡️ https://t.co/…",FALSE,0,NA,2017-09-02 22:02:35,FALSE,NA,"904102280600870912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PxP4Sports",8,TRUE,FALSE,NA,NA
"109","RT @Emily_Unglesbee: #Harvey drenched the Delta region as #harvest17 began, with the most crop damage expected among Louisiana farmers: htt…",FALSE,0,NA,2017-09-02 20:54:07,FALSE,NA,"904085048734785536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KellyAlspals",5,TRUE,FALSE,NA,NA
"110","RT @NHC_Atlantic: Tropical Depression #Harvey Advisory 42A: Now available on the NHC website. https://t.co/VqHn0uj6EM",FALSE,0,NA,2017-09-02 20:50:32,FALSE,NA,"904084147391614977",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","dtah02",59,TRUE,FALSE,NA,NA
"111","RT @ABC: #Harvey is now a Tropical Depression, but @Ginger_Zee says despite the rain stopping in many areas, the rivers are still rising. h…",FALSE,0,NA,2017-09-02 20:49:58,FALSE,NA,"904084005229907968",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","dtah02",100,TRUE,FALSE,NA,NA
"112","!!TROPICAL DEPRESSION HARVEY!!
Your donation enables the American Red Cross to respond and help people recover. https://t.co/kX4h29eDd6",FALSE,0,NA,2017-09-02 20:30:04,FALSE,NA,"904078995322421248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alexx_a16",0,FALSE,FALSE,NA,NA
"113","RT @MikeMitchNH: Matt Harvey has been downgraded to a tropical depression.",FALSE,0,NA,2017-09-02 20:23:32,FALSE,NA,"904077351574802432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JacobJalomo",11,TRUE,FALSE,NA,NA
"114","RT @MikePinola: Matt Harvey has been downgraded to a tropical depression.",FALSE,0,NA,2017-09-02 20:15:58,FALSE,NA,"904075447327182848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tomgarcia_whc",1,TRUE,FALSE,NA,NA
"115","ICYMI:
People weren't the only ones who suffered from the remnants of Tropical Depression Harvey in the midstate:
https://t.co/aSz72dRixJ",FALSE,6,NA,2017-09-02 20:14:43,FALSE,NA,"904075133492617216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NC5",2,FALSE,FALSE,NA,NA
"116","Matt Harvey has been downgraded to a tropical depression.",FALSE,0,NA,2017-09-02 20:11:14,FALSE,NA,"904074258267201536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MikePinola",1,FALSE,FALSE,NA,NA
"117","RT @NLL: The @RocKnighthawks are supporting those in need in Texas after Tropical Depression #Harvey. Make a donation here ➡️ https://t.co/…",FALSE,0,NA,2017-09-02 20:01:44,FALSE,NA,"904071865349615618",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arabeilatf",8,TRUE,FALSE,NA,NA
"118","RT @NLL: The @RocKnighthawks are supporting those in need in Texas after Tropical Depression #Harvey. Make a donation here ➡️ https://t.co/…",FALSE,0,NA,2017-09-02 19:53:32,FALSE,NA,"904069800930017280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GeriatricLAXer",8,TRUE,FALSE,NA,NA
"119","RT @NLL: The @RocKnighthawks are supporting those in need in Texas after Tropical Depression #Harvey. Make a donation here ➡️ https://t.co/…",FALSE,0,NA,2017-09-02 19:46:10,FALSE,NA,"904067948599500801",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wdbeats36",8,TRUE,FALSE,NA,NA
"120","RT @MikeMitchNH: Matt Harvey has been downgraded to a tropical depression.",FALSE,0,NA,2017-09-02 19:45:34,FALSE,NA,"904067797361319938",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dynalise",11,TRUE,FALSE,NA,NA
"121","RT @MikeMitchNH: Matt Harvey has been downgraded to a tropical depression.",FALSE,0,NA,2017-09-02 19:42:09,FALSE,NA,"904066937700978689",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ThaBlkPanther",11,TRUE,FALSE,NA,NA
"122","RT @MikeMitchNH: Matt Harvey has been downgraded to a tropical depression.",FALSE,0,NA,2017-09-02 19:41:40,FALSE,NA,"904066815818690561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","akuma_river",11,TRUE,FALSE,NA,NA
"123","RT @NLL: The @RocKnighthawks are supporting those in need in Texas after Tropical Depression #Harvey. Make a donation here ➡️ https://t.co/…",FALSE,0,NA,2017-09-02 19:38:13,FALSE,NA,"904065949023731712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BrimansCustoms",8,TRUE,FALSE,NA,NA
"124","RT @NLL: The @RocKnighthawks are supporting those in need in Texas after Tropical Depression #Harvey. Make a donation here ➡️ https://t.co/…",FALSE,0,NA,2017-09-02 19:35:42,FALSE,NA,"904065314639380480",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PrinceT03",8,TRUE,FALSE,NA,NA
"125","The @RocKnighthawks are supporting those in need in Texas after Tropical Depression #Harvey. Make a donation here… https://t.co/7IPU1IgkuM",FALSE,13,NA,2017-09-02 19:35:16,TRUE,NA,"904065206652989440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NLL",8,FALSE,FALSE,NA,NA
"126","RT @MikeMitchNH: Matt Harvey has been downgraded to a tropical depression.",FALSE,0,NA,2017-09-02 19:07:48,FALSE,NA,"904058295597633536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LennX6",11,TRUE,FALSE,NA,NA
"127","RT @MikeMitchNH: Matt Harvey has been downgraded to a tropical depression.",FALSE,0,NA,2017-09-02 19:04:30,FALSE,NA,"904057463506436096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KYSmusicbeatz",11,TRUE,FALSE,NA,NA
"128","Melania heads to floods in heels again https://t.co/VVvKCL482u",FALSE,0,NA,2017-09-02 19:03:11,FALSE,NA,"904057132512931840",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Uskeus",0,FALSE,FALSE,NA,NA
"129","Melania heads to floods in heels again https://t.co/d6ubQmiXfe https://t.co/RojsMIehDu",FALSE,0,NA,2017-09-02 19:03:04,FALSE,NA,"904057104075374592",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","aussietechnews",0,FALSE,FALSE,NA,NA
"130","Tropical Depression Harvey: Donald and Melania Trump visit flood-ravaged Texas https://t.co/gVr7Pnk7Y3",FALSE,0,NA,2017-09-02 19:02:04,FALSE,NA,"904056849519046656",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","Demandnewspaper",0,FALSE,FALSE,NA,NA
"131","Melania heads to floods in heels again 
https://t.co/YU0X06QoI4",FALSE,0,NA,2017-09-02 19:01:56,FALSE,NA,"904056818900578304",NA,"<a href=""http://www.newsdingo.com"" rel=""nofollow"">ND Latest News</a>","NewsDingo",0,FALSE,FALSE,NA,NA
"132","Melania heads to floods in heels again https://t.co/Bl3zrkepb5",FALSE,0,NA,2017-09-02 19:01:38,FALSE,NA,"904056743952609286",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","michiew5",0,FALSE,FALSE,NA,NA
"133","RT @MikeMitchNH: Matt Harvey has been downgraded to a tropical depression.",FALSE,0,NA,2017-09-02 18:49:22,FALSE,NA,"904053655808114688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlexGro87137113",11,TRUE,FALSE,NA,NA
"134","@ericovalle Matt Harvey has been downgraded to a Tropical Depression",FALSE,1,"ericovalle",2017-09-02 18:45:42,FALSE,"904051030681419777","904052732771926017","450821341","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Pops_Universe",0,FALSE,FALSE,NA,NA
"135","RT @MikeMitchNH: Matt Harvey has been downgraded to a tropical depression.",FALSE,0,NA,2017-09-02 18:39:31,FALSE,NA,"904051175821123585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dubya_sage",11,TRUE,FALSE,NA,NA
"136","RT @MikeMitchNH: Matt Harvey has been downgraded to a tropical depression.",FALSE,0,NA,2017-09-02 18:39:27,FALSE,NA,"904051159379451904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JTS693",11,TRUE,FALSE,NA,NA
"137","RT @MikeMitchNH: Matt Harvey has been downgraded to a tropical depression.",FALSE,0,NA,2017-09-02 18:39:04,FALSE,NA,"904051061920497668",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IAmCWest",11,TRUE,FALSE,NA,NA
"138","RT @MikeMitchNH: Matt Harvey has been downgraded to a tropical depression.",FALSE,0,NA,2017-09-02 18:38:45,FALSE,NA,"904050983579344902",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BenDuBose",11,TRUE,FALSE,NA,NA
"139","Matt Harvey has been downgraded to a tropical depression.",FALSE,60,NA,2017-09-02 18:38:08,FALSE,NA,"904050829929406466",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MikeMitchNH",11,FALSE,FALSE,NA,NA
"140","It appears the Astros plan on beating up Tropical Depression Harvey",FALSE,1,NA,2017-09-02 18:30:02,FALSE,NA,"904048790524633093",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","josh3302",0,FALSE,FALSE,NA,NA
"141","RT @WLWT: Just in: 

President Trump plans to donate $1 million to Harvey disaster relief » https://t.co/ngj3qJK8Ud https://t.co/GlykLgBjsp",FALSE,0,NA,2017-09-02 17:46:57,FALSE,NA,"904037947967762432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JonB2120",2,TRUE,FALSE,NA,NA
"142","Please donate to a student drive for coupons used to buy supplies for those affected by Tropical Depression Harvey. https://t.co/TuEncEIko7",FALSE,1,NA,2017-09-02 17:16:38,FALSE,NA,"904030318549770242",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yawdinn",2,FALSE,FALSE,NA,NA
"143","Matt Harvey is about as effective as a tropical depression at this point. https://t.co/MZnpyxmBGL",FALSE,0,NA,2017-09-02 17:16:22,FALSE,NA,"904030251042398212",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Slim_HardawayJr",0,FALSE,FALSE,NA,NA
"144","As the world focuses on Texas after Tropical Depression Harvey, more than 1,200 people have been killed in monsoon flooding in South Asia.",FALSE,0,NA,2017-09-02 16:57:44,FALSE,NA,"904025561147867137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saminabashir04",0,FALSE,FALSE,NA,NA
"145","Tropical Depression Harvey batters Texas https://t.co/FyD4C4rREV",FALSE,0,NA,2017-09-02 16:50:13,FALSE,NA,"904023670363914240",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","simplybotansoap",0,FALSE,FALSE,NA,NA
